Fuel_consumption,Engine_speed,Engine_coolant_temperature,Current_Gear,Vehicle_speed
294.4,854,85,1,5
332.8,838,85,1,5
448,994,85,1,5
332.8,933,85,1,5
307.2,848,85,1,5
294.4,784,85,1,4
345.6,780,85,1,4
358.4,786,85,1,4
371.2,766,85,1,3
396.8,788,85,1,3
396.8,804,85,1,4
384,811,85,1,4
371.2,824,85,1,4
371.2,833,85,1,5
358.4,835,85,1,5
358.4,840,85,1,5
422.4,960,85,1,5
396.8,987,85,1,6
320,908,85,1,5
473.6,1070,85,1,6
332.8,978,85,1,6
294.4,865,85,1,6
307.2,842,85,1,5
384,898,86,1,5
371.2,946,86,1,5
294.4,851,86,1,5
409.6,944,86,1,5
345.6,918,86,1,5
371.2,929,86,1,5
409.6,995,86,1,5
281.6,860,86,1,5
320,826,86,1,5
358.4,827,86,1,4
358.4,831,86,1,4
435.2,943,85,1,5
422.4,1033,85,1,6
307.2,899,85,1,5
320,843,85,1,5
358.4,836,85,1,5
371.2,838,85,1,4
358.4,841,85,1,4
371.2,843,85,1,4
396.8,865,85,1,5
409.6,976,85,1,5
332.8,877,85,1,5
396.8,915,85,1,5
422.4,1017,85,1,5
294.4,860,85,1,5
384,918,85,1,5
332.8,890,85,1,5
409.6,956,85,1,5
307.2,872,85,1,5
384,929,85,1,5
307.2,836,85,1,5
345.6,816,85,1,4
384,822,85,1,4
384,811,85,1,4
371.2,770,85,1,3
371.2,770,85,1,3
384,783,85,1,3
371.2,777,85,1,3
384,794,85,1,3
396.8,811,85,1,4
396.8,823,85,1,4
0,0,-40,1,0
384,834,85,1,4
384,837,85,1,4
396.8,844,85,1,4
396.8,871,85,1,4
499.2,1055,85,1,5
435.2,1047,86,1,6
371.2,999,86,1,6
332.8,901,86,1,5
486.4,1052,86,1,5
563.2,1200,86,1,6
678.4,1368,86,1,8
550.4,1418,86,1,8
512,1423,86,1,8
627.2,1492,86,1,9
691.2,1621,86,1,10
512,1586,85,1,10
448,1483,85,1,9
896,1701,85,1,10
422.4,1546,85,1,10
320,1129,84,1,9
755.2,1544,84,1,9
588.8,1625,84,1,10
384,1349,84,1,9
499.2,1443,84,1,9
320,1157,84,1,7
320,885,84,1,5
345.6,840,83,1,4
371.2,835,83,1,4
371.2,840,83,1,4
371.2,842,83,1,4
524.8,1092,83,1,5
371.2,1023,83,1,6
307.2,893,83,1,5
345.6,850,83,1,5
435.2,1008,83,1,5
320,898,84,1,5
307.2,843,84,1,5
332.8,835,84,1,4
345.6,838,84,1,4
345.6,846,84,1,4
345.6,848,84,1,4
358.4,846,84,1,4
358.4,845,85,1,4
371.2,849,85,1,4
371.2,852,85,1,4
371.2,849,85,1,4
384,848,85,1,4
371.2,848,85,1,4
486.4,1037,86,1,4
524.8,1140,86,1,6
524.8,1196,86,1,6
345.6,1036,86,1,6
384,962,86,1,5
499.2,1090,86,1,6
358.4,955,86,1,5
524.8,1086,86,1,6
422.4,1042,86,1,6
358.4,919,86,1,5
473.6,1033,86,1,5
499.2,1097,86,1,6
307.2,916,86,1,6
409.6,952,86,1,5
396.8,948,86,1,5
332.8,843,85,1,5
371.2,823,85,1,4
460.8,924,85,1,4
448,982,85,1,5
358.4,859,85,1,5
384,847,85,1,4
563.2,1092,85,1,5
499.2,1093,85,1,6
332.8,940,85,1,5
627.2,1157,85,1,6
499.2,1189,85,1,7
371.2,1036,85,1,6
473.6,1110,85,1,6
576,1219,85,1,7
601.6,1329,85,1,7
243.2,1902,85,1,9
755.2,1781,85,1,11
934.4,1650,84,2,12
896,1586,84,2,14
793.6,1579,84,2,15
934.4,1712,84,2,16
396.8,1489,84,2,16
550.4,1484,84,2,15
704,1518,84,2,14
1484.8,1893,84,2,16
1766.4,2095,84,2,19
1996.8,2366,84,2,23
435.2,1767,84,2,23
972.8,1616,84,3,22
1408,1812,84,3,24
524.8,1573,84,3,24
486.4,1377,84,3,21
460.8,1292,84,3,19
716.8,1414,84,3,19
947.2,1554,84,3,19
1395.2,1696,84,3,21
870.4,1543,84,3,22
460.8,1421,84,3,21
908.8,1588,84,3,21
1203.2,1765,84,3,22
499.2,1482,84,3,22
409.6,1327,84,3,20
448,1065,84,3,13
448,923,84,3,7
409.6,843,84,1,4
371.2,827,84,1,4
51.2,765,84,1,1
358.4,726,85,1,0
332.8,720,85,1,0
524.8,1008,85,1,2
422.4,962,85,1,4
371.2,831,85,1,4
371.2,817,85,1,4
384,782,85,1,3
371.2,795,86,1,3
409.6,852,86,1,4
384,839,86,1,4
384,804,86,1,4
358.4,765,86,1,3
358.4,758,86,1,0
320,684,86,1,0
307.2,667,86,1,0
320,668,86,1,0
294.4,666,87,1,0
307.2,667,87,1,0
294.4,668,87,1,0
307.2,667,87,1,0
307.2,700,87,1,0
729.6,1229,87,1,2
921.6,1460,87,1,6
934.4,1621,87,1,9
1331.2,2029,87,1,12
1382.4,1847,87,2,15
1484.8,1919,87,2,18
1280,1995,87,2,20
1523.2,1685,86,3,22
793.6,1497,86,3,22
422.4,1387,86,3,22
76.8,1247,85,3,19
512,1296,84,3,19
384,1194,84,3,18
371.2,1130,84,3,17
473.6,1176,84,3,16
371.2,1056,84,3,16
294.4,954,84,3,15
371.2,999,84,3,14
307.2,901,84,3,13
448,991,84,3,12
780.8,1356,84,3,13
499.2,1119,84,3,14
563.2,1161,84,3,14
627.2,1240,84,3,15
345.6,976,84,3,14
332.8,915,84,3,14
332.8,884,84,3,13
371.2,850,84,3,12
371.2,837,84,3,11
371.2,838,85,3,11
550.4,1065,85,3,11
473.6,1051,85,3,11
384,852,85,3,11
396.8,859,85,3,10
627.2,1135,85,3,11
1510.4,1737,86,3,13
1881.6,1877,86,3,17
614.4,1335,86,3,18
409.6,1156,86,3,17
384,1020,86,3,15
524.8,1086,86,3,14
627.2,1249,86,3,15
396.8,1000,86,3,14
384,937,86,3,14
371.2,899,86,3,13
371.2,864,86,3,12
153.6,1110,86,3,12
998.4,1477,86,3,13
1267.2,1681,86,3,16
1254.4,1711,86,3,19
691.2,1472,86,3,20
435.2,1288,85,3,20
371.2,1158,85,3,18
358.4,1058,85,3,16
371.2,997,85,3,15
345.6,974,85,3,15
358.4,1006,85,3,15
320,935,85,3,14
320,914,85,3,14
307.2,918,85,3,14
307.2,906,85,3,14
320,904,85,3,14
307.2,902,85,3,13
294.4,892,85,3,13
409.6,1029,85,3,14
448,1121,85,3,14
435.2,1089,85,3,15
371.2,1061,85,3,15
307.2,953,85,3,15
332.8,913,85,3,14
345.6,876,85,3,12
448,965,85,3,12
883.2,1402,85,3,14
1382.4,1712,85,3,17
576,1324,85,3,18
384,1160,85,3,18
358.4,1101,85,3,18
345.6,1057,85,3,17
320,996,85,3,16
345.6,958,85,3,15
345.6,928,85,3,14
345.6,892,85,3,13
358.4,861,85,3,12
384,836,85,3,10
384,825,85,3,10
384,845,85,3,10
460.8,1020,85,3,11
870.4,1414,85,3,12
1676.8,1824,85,3,16
1420.8,1735,85,3,20
972.8,1604,85,3,22
550.4,1499,85,3,23
1241.6,1760,85,3,23
665.6,1665,85,3,25
1920,2037,85,3,27
1177.6,1996,85,3,29
473.6,1688,85,3,28
652.8,1359,85,4,26
473.6,1194,84,4,25
102.4,1076,84,3,22
396.8,1297,84,3,22
435.2,1426,84,3,22
512,1471,84,3,22
396.8,1416,84,3,22
332.8,1285,84,3,22
384,1333,84,3,22
665.6,1548,84,3,23
512,1493,84,3,23
320,1287,84,3,23
320,1254,84,3,22
320,1218,84,3,22
332.8,1164,84,3,20
332.8,1086,84,3,18
320,1043,84,3,17
396.8,1152,84,3,17
307.2,1022,84,3,17
409.6,1118,84,3,17
601.6,1292,84,3,18
358.4,1147,85,3,18
294.4,1046,85,3,18
307.2,1038,85,3,18
307.2,1033,85,3,18
307.2,1012,85,3,17
320,1003,85,3,17
307.2,1003,85,3,16
409.6,1124,85,3,16
384,1138,85,3,17
345.6,1100,85,3,17
307.2,1000,85,3,17
307.2,974,85,3,16
51.2,944,85,3,15
307.2,931,85,3,14
307.2,924,85,3,14
294.4,916,85,3,14
332.8,974,85,3,14
652.8,1287,85,3,15
806.4,1434,85,3,17
435.2,1189,85,3,18
332.8,1076,85,3,18
307.2,1043,85,3,17
307.2,1022,85,3,17
307.2,1002,85,3,17
460.8,1167,85,3,17
601.6,1288,85,3,18
409.6,1192,85,3,18
307.2,1067,85,3,18
320,1010,85,3,17
320,979,85,3,16
332.8,975,85,3,16
307.2,971,85,3,16
320,966,85,3,16
320,958,85,3,16
320,958,85,3,15
320,960,85,3,15
320,953,85,3,15
320,938,85,3,15
332.8,956,85,3,14
473.6,1105,85,3,15
755.2,1356,85,3,16
806.4,1464,85,3,18
755.2,1462,85,3,20
64,1338,85,3,22
384,1277,85,3,21
345.6,1190,85,3,20
332.8,1134,85,3,20
320,1098,85,3,19
332.8,1077,85,3,18
320,1054,85,3,18
320,1041,85,3,18
345.6,1005,85,3,17
332.8,998,85,3,16
332.8,975,85,3,16
332.8,965,85,3,15
320,952,85,3,15
358.4,1035,85,3,15
307.2,981,85,3,15
307.2,960,85,3,15
294.4,954,85,3,15
294.4,942,85,3,15
320,929,85,3,15
332.8,934,85,3,14
332.8,923,85,3,14
332.8,927,85,3,14
371.2,996,85,3,14
499.2,1113,85,3,15
921.6,1486,85,3,17
409.6,1182,85,3,18
332.8,1094,85,3,18
332.8,1072,85,3,18
320,1049,85,3,18
320,1031,85,3,18
332.8,1029,85,3,17
435.2,1135,85,3,17
64,1110,85,3,18
320,1076,85,3,18
320,1046,85,3,18
320,1036,85,3,18
499.2,1232,85,3,18
422.4,1181,85,3,18
307.2,1033,85,3,17
320,994,85,3,17
332.8,973,85,3,16
345.6,954,85,3,15
358.4,933,85,3,14
422.4,991,85,3,14
819.2,1369,85,3,15
742.4,1361,85,3,16
627.2,1303,85,3,17
627.2,1329,85,3,18
678.4,1378,85,3,19
435.2,1230,85,3,19
908.8,1504,85,3,19
1267.2,1679,85,3,21
729.6,1552,85,3,22
1062.4,1721,85,3,23
550.4,1589,85,3,24
1062.4,1761,85,3,24
1177.6,1863,85,3,26
896,1835,85,3,27
473.6,1667,85,3,26
1356.8,1910,85,3,27
1830.4,2099,85,3,29
588.8,1868,85,3,29
985.6,1939,85,3,29
435.2,1713,84,3,28
780.8,1803,84,3,27
1075.2,1876,84,3,27
448,1982,84,3,26
1305.6,1899,84,3,27
1241.6,1943,84,3,27
1433.6,2044,84,3,29
1152,2034,84,3,30
1587.2,2156,84,3,31
844.8,1785,84,4,31
1548.8,1930,84,4,32
1062.4,1766,84,4,32
1305.6,1693,84,4,33
1139.2,1796,84,4,34
1164.8,1791,84,4,34
1024,1788,84,4,34
870.4,1755,84,4,34
601.6,1613,84,4,33
140.8,1467,84,4,31
0,1393,85,4,29
115.2,1119,85,4,27
601.6,1203,85,4,25
2176,2051,85,3,26
1100.8,1914,85,3,28
486.4,1692,85,3,27
460.8,1583,85,3,25
960,1720,85,3,25
1100.8,1770,85,3,25
1254.4,1879,85,3,26
1612.8,2006,85,3,27
1241.6,1996,85,3,29
1830.4,2149,85,3,30
1856,2227,85,3,32
1382.4,2031,84,4,33
1651.2,1829,84,4,34
1203.2,1838,84,4,34
1484.8,1805,84,4,35
1100.8,1766,84,4,36
448,1679,84,4,35
1318.4,1815,84,4,35
2649.6,2507,84,3,36
1024,2071,84,4,37
883.2,1837,84,4,37
1753.6,2038,84,4,37
230.4,1707,84,4,35
2803.2,2345,84,3,35
2726.4,2505,84,3,37
844.8,1893,85,4,38
1139.2,1958,85,4,38
1356.8,1987,85,4,37
1779.2,2101,85,4,39
1625.6,2115,85,4,39
1344,2019,85,4,40
588.8,1909,85,4,39
1228.8,2041,85,4,39
294.4,1519,85,4,38
396.8,1414,85,4,36
550.4,1726,85,4,35
1651.2,1999,85,4,35
1088,1852,85,4,36
1945.6,2074,85,4,36
1062.4,1877,85,4,36
2163.2,2160,85,4,38
1792,2113,85,4,39
1382.4,2084,85,4,40
1241.6,2071,85,4,40
2240,2236,85,4,41
2355.2,2243,85,4,42
1638.4,2149,85,4,44
1856,1986,85,5,44
742.4,1567,85,5,44
256,1158,85,5,43
1177.6,1727,85,5,42
1292.8,1752,85,5,42
1843.2,1933,85,5,42
537.6,1427,85,5,42
320,1287,85,5,40
652.8,2065,85,5,41
2944,2514,85,4,42
3827.2,3059,85,3,45
3571.2,3224,85,3,48
2265.6,2660,85,4,50
2380.8,2664,85,4,51
1945.6,2670,85,4,52
1356.8,2600,85,4,53
2073.6,2661,85,4,53
947.2,2539,85,4,52
1830.4,2636,85,4,52
2201.6,2632,85,4,53
2316.8,2599,85,4,54
2380.8,2636,85,4,55
2995.2,2701,85,4,56
2726.4,2767,85,4,58
1536,2770,85,4,58
716.8,2700,85,4,56
524.8,2621,85,4,55
1292.8,2582,86,4,54
2496,2603,86,4,54
3302.4,2687,86,4,56
2892.8,2772,86,4,58
1523.2,2790,86,4,58
2854.4,2995,86,4,59
2905.6,3076,87,4,60
1894.4,3027,87,4,61
2368,3048,87,4,61
1126.4,2954,87,4,61
1894.4,3012,87,4,61
1804.8,3012,87,4,61
563.2,2819,87,4,60
256,2805,87,4,58
2137.6,2848,87,4,59
371.2,2769,87,4,58
179.2,2806,87,4,58
1753.6,2856,87,4,59
1920,2989,87,4,60
896,2879,88,4,60
1536,2911,88,4,60
576,2844,88,4,60
499.2,2815,88,4,59
1638.4,2834,88,4,59
371.2,2761,88,4,58
0,2698,88,4,56
256,2630,88,4,55
1049.6,2626,88,4,54
1267.2,2634,88,4,54
1420.8,2643,88,4,55
2355.2,2700,88,4,56
678.4,2696,89,4,56
2188.8,2813,89,4,57
1088,2761,89,4,58
102.4,2696,89,4,57
115.2,2639,89,4,55
921.6,2608,89,4,54
384,2529,89,4,53
0,2444,89,4,51
640,2393,89,4,50
512,2326,89,4,49
1049.6,2349,89,4,49
435.2,2281,90,4,48
409.6,2255,90,4,47
1305.6,2288,90,4,47
1548.8,2355,90,4,48
2982.4,2519,90,4,50
947.2,2462,90,4,51
1728,2515,90,4,52
1177.6,2524,90,4,52
2752,2737,90,4,54
921.6,2629,90,4,54
793.6,2585,90,4,54
2572.8,2679,90,4,55
832,2675,90,4,56
524.8,2624,90,4,55
499.2,2574,90,4,54
1203.2,2598,90,4,54
806.4,2567,90,4,53
1152,2571,90,4,54
640,2167,90,5,54
550.4,1797,90,5,53
896,1830,90,5,53
768,1832,90,5,53
588.8,1837,90,5,53
1305.6,1880,90,5,53
576,1839,90,5,53
396.8,1798,90,5,53
422.4,1789,90,5,52
563.2,1773,90,5,51
614.4,1766,90,5,51
576,1758,90,5,51
793.6,1757,90,5,51
1036.8,1774,90,5,51
998.4,1791,90,5,52
1139.2,1812,91,5,53
1241.6,1922,91,5,53
1164.8,1894,91,5,54
1088,1887,91,5,55
1344,1911,91,5,55
1280,1941,91,5,56
1395.2,1975,91,5,57
1446.4,2009,91,5,58
1139.2,2030,91,5,59
1318.4,2054,91,5,60
1369.6,2189,91,5,60
1740.8,2308,91,5,61
1804.8,2334,91,5,62
1420.8,2254,91,5,63
115.2,2164,91,5,63
396.8,2135,91,5,62
1075.2,2189,91,5,62
1100.8,2161,91,5,62
448,2116,91,5,61
768,2107,91,5,61
422.4,2064,91,5,60
345.6,2028,91,5,59
345.6,1985,91,5,58
870.4,2018,91,5,57
883.2,1993,91,5,58
307.2,1939,91,5,57
0,1898,91,5,55
857.6,1934,91,5,55
473.6,1862,91,5,54
51.2,1814,91,5,53
38.4,1776,91,5,52
640,1769,91,5,51
281.6,1710,91,5,50
0,1675,91,5,49
115.2,1634,91,5,48
435.2,1607,91,5,47
1126.4,1660,91,5,47
1164.8,1637,90,5,47
1139.2,1663,90,5,48
1190.4,1693,90,5,49
1228.8,1724,90,5,50
1228.8,1754,90,5,51
1139.2,1781,90,5,52
1126.4,1799,90,5,52
1190.4,1821,90,5,53
1177.6,1843,90,5,53
1280,1871,90,5,54
1292.8,1899,90,5,55
1280,1926,90,5,56
1292.8,1953,91,5,56
1254.4,1983,91,5,57
1190.4,2013,91,5,58
1740.8,2065,91,5,60
1792,2125,91,5,62
1280,2172,91,5,63
985.6,2198,91,5,64
448,2183,91,5,64
38.4,2172,91,5,63
985.6,2217,91,5,64
550.4,2192,91,5,64
140.8,2178,91,5,64
192,2165,90,5,63
512,2176,90,5,63
537.6,2180,90,5,63
537.6,2185,90,5,63
806.4,2200,90,5,64
1113.6,2228,90,5,65
588.8,2246,90,5,65
460.8,2241,90,5,65
204.8,2186,90,5,64
0,2152,90,5,63
435.2,2158,90,5,63
473.6,2146,90,5,63
857.6,2188,90,5,63
1075.2,2205,90,5,64
473.6,2195,89,5,64
140.8,2181,89,5,64
320,2183,89,5,63
627.2,2199,88,5,64
640,2217,88,5,64
563.2,2232,88,5,65
550.4,2248,88,5,65
537.6,2261,88,5,66
537.6,2273,88,5,66
537.6,1934,87,6,67
409.6,1703,87,6,67
12.8,1774,87,6,67
0,1777,87,6,67
0,1777,87,6,67
0,1764,87,6,67
0,1760,87,6,67
0,1768,87,6,67
0,1757,87,6,67
0,1750,86,6,67
0,1753,86,6,66
0,1742,86,6,66
371.2,1760,85,6,66
678.4,1790,85,6,66
1280,1838,85,6,68
1382.4,1853,84,6,69
819.2,1882,84,6,70
742.4,1903,84,6,71
396.8,1900,84,6,72
38.4,1899,84,6,71
0,1889,83,6,71
0,1885,83,6,71
0,1877,83,6,71
0,1869,82,6,71
281.6,1880,82,6,71
640,1895,82,6,71
704,1889,81,6,71
1036.8,1905,81,6,71
1228.8,1917,81,6,72
806.4,1927,81,6,72
473.6,1920,81,6,72
268.8,1900,81,6,72
1024,1968,81,6,72
1843.2,1993,80,6,73
1830.4,1988,80,6,74
1267.2,2001,80,6,75
345.6,1982,80,6,75
0,1957,80,6,74
1049.6,2040,80,6,74
1139.2,2023,80,6,74
652.8,1980,80,6,74
627.2,1972,80,6,74
422.4,1951,80,6,74
51.2,1933,79,6,73
0,1900,79,6,72
0,1869,79,6,71
25.6,1852,79,6,70
409.6,1818,79,6,69
25.6,1780,79,6,69
0,1786,79,6,68
0,1762,79,6,67
0,1720,79,6,65
0,1649,79,6,63
0,1564,79,6,60
0,1520,79,6,58
332.8,1529,79,6,57
985.6,1954,79,5,57
1062.4,2054,79,5,57
1203.2,2029,79,5,57
1830.4,2010,79,5,58
908.8,2042,79,5,59
1676.8,2141,79,5,60
1548.8,2106,80,5,61
1113.6,2110,80,5,61
665.6,2099,80,5,61
524.8,2075,81,5,60
1280,2127,81,5,60
1280,2106,81,5,61
704,2108,81,5,61
883.2,2104,81,5,61
1254.4,2118,82,5,61
998.4,2129,82,5,62
1344,2146,82,5,62
1625.6,2177,82,5,63
1267.2,2206,83,5,64
652.8,2196,83,5,64
883.2,2189,83,5,64
985.6,2187,83,5,63
972.8,2190,83,5,64
627.2,2182,83,5,63
1024,2178,83,5,63
806.4,2177,83,5,63
1024,2175,83,5,63
985.6,2182,83,5,63
806.4,2180,83,5,63
768,2167,83,5,63
832,2161,83,5,63
870.4,2156,83,5,63
883.2,2153,83,5,62
652.8,2137,83,5,62
332.8,2092,83,5,61
0,2053,83,5,60
0,1999,83,5,59
12.8,1957,83,5,57
627.2,1955,83,5,57
793.6,1944,83,5,56
896,1945,83,5,56
1267.2,1958,83,5,57
1420.8,1992,83,5,58
1139.2,2019,83,5,59
1011.2,2025,83,5,59
1292.8,2042,83,5,59
550.4,2032,83,5,59
742.4,2031,83,5,59
1382.4,2046,83,5,59
1420.8,2078,83,5,60
1484.8,2115,83,5,61
1305.6,2145,83,5,62
768,2148,83,5,62
345.6,2106,83,5,62
230.4,2083,83,5,61
1139.2,2128,83,5,61
1331.2,2111,83,5,61
1062.4,2117,83,5,62
422.4,2083,83,5,61
268.8,2060,84,5,60
1241.6,2116,84,5,60
1228.8,2091,84,5,61
870.4,2094,84,5,61
499.2,2071,84,5,61
179.2,2029,84,5,59
0,1987,84,5,58
512,2006,84,5,57
1177.6,2023,84,5,58
307.2,1927,84,5,56
0,1820,84,5,53
0,1713,84,5,51
2048,2203,84,5,50
678.4,2326,83,4,50
422.4,1678,83,5,48
601.6,1568,83,5,45
563.2,1515,83,5,44
1484.8,1890,83,5,44
2393.6,2455,83,4,46
729.6,1860,83,5,48
486.4,1644,83,5,48
268.8,1255,83,5,46
307.2,1324,83,5,44
281.6,1285,83,5,44
256,1156,83,5,43
243.2,1057,83,5,42
230.4,1001,83,5,41
217.6,948,84,5,40
230.4,907,84,5,39
230.4,881,84,5,39
243.2,879,84,5,38
256,884,84,5,37
243.2,877,84,5,37
243.2,882,84,5,37
243.2,887,84,5,38
243.2,892,84,5,40
243.2,901,85,5,41
243.2,902,85,5,42
243.2,906,85,5,43
230.4,915,85,5,44
217.6,912,85,5,45
217.6,911,85,5,45
217.6,907,85,5,46
204.8,901,85,5,47
204.8,897,85,5,45
204.8,893,85,5,45
217.6,885,86,5,43
217.6,883,86,5,41
230.4,875,86,5,38
256,837,86,5,36
256,858,86,5,34
256,909,86,4,33
230.4,900,86,4,32
230.4,875,86,4,31
230.4,848,85,4,29
243.2,834,85,4,27
243.2,817,85,4,22
294.4,858,85,3,16
384,843,85,3,10
409.6,801,85,3,7
345.6,760,85,1,4
396.8,760,85,1,3
396.8,756,84,1,0
345.6,692,84,1,0
332.8,659,84,1,0
345.6,666,85,1,0
358.4,699,85,1,0
345.6,682,85,1,0
384,739,85,1,2
396.8,768,85,1,3
371.2,763,85,1,4
345.6,776,85,1,4
358.4,757,85,1,4
384,770,85,1,3
384,774,85,1,3
396.8,769,85,1,3
396.8,763,85,1,2
384,757,85,1,0
102.4,663,85,1,0
332.8,664,85,1,0
332.8,660,85,1,0
358.4,664,85,1,0
409.6,741,86,1,2
396.8,749,86,1,0
332.8,675,86,1,0
332.8,662,86,1,0
332.8,664,86,1,0
332.8,656,86,1,0
358.4,675,86,1,0
358.4,671,86,1,0
332.8,672,86,1,0
332.8,670,86,1,0
345.6,667,86,1,0
332.8,670,86,1,0
345.6,677,86,1,0
358.4,721,86,1,1
384,759,86,1,3
665.6,1193,87,1,5
780.8,1439,87,1,8
1126.4,1895,87,1,11
563.2,1661,87,1,13
742.4,1497,87,2,14
870.4,1674,86,2,16
1139.2,1878,86,2,18
1510.4,2150,86,2,21
844.8,1775,85,3,23
1344,1854,85,3,25
691.2,1728,84,3,26
550.4,1678,84,3,26
128,1794,84,3,26
550.4,1734,84,3,26
1177.6,1934,83,3,27
1420.8,2084,83,3,29
1216,1976,83,3,32
2035.2,2089,83,4,35
1574.4,2019,83,4,37
307.2,1735,83,4,37
0,1611,83,4,34
0,1457,83,4,31
12.8,1315,83,4,28
281.6,1012,83,4,25
332.8,986,83,4,22
409.6,1141,83,3,20
396.8,1156,84,3,19
358.4,1086,84,3,18
358.4,1002,84,3,16
396.8,925,84,3,13
384,857,84,3,11
384,831,84,3,8
358.4,805,84,1,5
384,775,84,1,3
384,769,84,1,1
345.6,718,84,1,0
320,669,84,1,0
307.2,664,84,1,0
307.2,663,85,1,0
320,667,85,1,0
320,667,85,1,0
320,666,85,1,0
307.2,666,85,1,0
320,667,85,1,0
320,669,86,1,0
320,665,86,1,0
307.2,668,86,1,0
64,669,86,1,0
320,670,86,1,0
332.8,667,86,1,0
320,671,86,1,0
320,669,86,1,0
320,668,86,1,0
320,669,87,1,0
320,669,87,1,0
320,671,87,1,0
460.8,854,87,1,0
1139.2,1584,87,1,6
1740.8,2152,87,1,12
2316.8,2540,87,1,18
2534.4,2440,87,2,23
3046.4,2899,86,2,28
2252.8,2536,86,3,33
2355.2,2520,86,3,36
1523.2,2183,85,4,38
1612.8,2137,84,4,41
1254.4,2111,84,4,42
1216,2133,83,4,43
1344,1926,83,5,45
1254.4,1711,82,5,46
1126.4,1671,82,5,47
768,1640,82,5,47
320,1567,82,5,47
1241.6,1710,82,5,47
1049.6,1669,83,5,48
819.2,1682,83,5,49
998.4,1701,83,5,49
806.4,1710,84,5,50
0,1630,84,5,48
64,1616,84,5,47
1344,1793,84,5,47
1408,2365,85,4,48
768,1996,85,4,48
512,1652,85,5,48
486.4,1627,85,5,47
307.2,1580,85,5,46
0,1530,85,5,45
294.4,1520,84,5,44
896,1539,84,5,44
320,1395,84,5,41
307.2,1125,84,5,33
332.8,1049,84,4,30
435.2,1349,84,4,29
307.2,1264,83,4,29
665.6,1477,83,4,29
1126.4,1731,83,4,30
1344,1805,83,4,32
1548.8,1902,84,4,35
2560,2273,84,4,39
2700.8,2370,84,4,43
1472,2257,84,4,45
896,1778,84,5,47
1126.4,1840,84,5,48
742.4,1767,84,5,49
1164.8,1841,84,5,50
1292.8,1795,84,5,51
448,1729,84,5,51
76.8,1689,84,5,50
0,1680,84,5,49
0,1638,84,5,48
0,1598,84,5,47
0,1563,84,5,46
0,1525,84,5,45
1292.8,1833,84,5,44
2918.4,2509,84,4,47
652.8,2012,84,4,48
128,1599,84,5,47
448,1556,84,5,45
0,1505,84,5,44
0,1458,84,5,43
0,1409,84,5,41
0,1370,84,5,40
473.6,1396,83,5,39
524.8,1383,83,5,39
1228.8,1661,83,5,39
1676.8,1836,83,5,41
1715.2,1688,83,5,43
729.6,1483,83,5,43
294.4,1399,83,5,42
320,1344,83,5,39
281.6,1272,83,5,38
268.8,1020,84,5,36
281.6,946,84,5,34
268.8,942,84,4,32
243.2,895,84,4,27
256,862,84,4,22
409.6,1152,84,3,21
960,1609,84,3,22
1049.6,1706,84,3,23
1689.6,1897,84,3,26
1932.8,2048,84,3,30
1958.4,2171,85,3,33
1305.6,2076,85,4,35
806.4,1808,85,4,36
256,1676,85,4,36
1190.4,1785,85,4,36
1126.4,1802,84,4,37
499.2,1793,84,4,37
115.2,1730,84,4,36
0,1567,84,4,33
0,1523,84,4,32
0,1455,84,4,31
0,1383,84,4,29
64,1194,83,4,27
294.4,1024,83,4,26
307.2,992,83,4,24
307.2,977,83,3,22
448,1260,83,3,21
371.2,1229,83,3,20
345.6,1146,83,3,20
332.8,1102,83,3,19
345.6,1029,83,3,16
358.4,962,83,3,14
345.6,914,83,3,14
358.4,861,83,3,11
409.6,837,83,3,6
384,797,83,1,3
384,764,83,1,0
332.8,692,83,1,0
307.2,670,84,1,0
307.2,665,84,1,0
320,665,84,1,0
307.2,665,84,1,0
307.2,666,84,1,0
307.2,668,84,1,0
307.2,665,84,1,0
332.8,667,85,1,0
307.2,665,85,1,0
307.2,668,85,1,0
307.2,666,85,1,0
64,663,86,1,0
320,666,86,1,0
320,665,86,1,0
320,668,86,1,0
332.8,666,86,1,0
320,667,86,1,0
320,666,87,1,0
320,667,87,1,0
332.8,665,87,1,0
320,668,87,1,0
320,668,87,1,0
332.8,664,87,1,0
435.2,813,87,1,1
716.8,1270,87,1,5
1203.2,1764,87,1,10
1318.4,2171,87,1,14
1075.2,1781,87,2,17
1241.6,2002,87,2,19
1318.4,2174,87,2,22
1280,1890,86,3,24
883.2,1691,86,3,25
1523.2,1985,85,3,27
1792,2160,84,3,30
1152,1994,84,4,32
1484.8,1947,84,4,34
460.8,1620,83,4,35
51.2,1588,82,4,33
934.4,1635,82,4,33
1715.2,1713,82,4,35
883.2,1742,83,4,36
1203.2,1791,83,4,37
128,1962,83,4,38
678.4,1890,83,4,39
1817.6,2026,83,4,40
588.8,1968,83,4,41
512,1941,83,4,40
870.4,1950,84,4,40
332.8,1889,84,4,39
371.2,1853,84,4,38
1088,1894,84,4,39
883.2,1907,84,4,39
806.4,1938,84,4,39
345.6,1815,84,4,38
0,1711,84,4,36
0,1535,84,4,32
0,1424,84,4,30
179.2,1109,84,4,25
332.8,995,84,3,20
422.4,1076,84,3,16
422.4,972,84,3,14
422.4,891,84,3,12
422.4,854,84,3,9
422.4,841,84,3,6
345.6,790,84,1,4
371.2,783,84,1,2
384,766,84,1,0
